Set	ID	Number	Name	Faction	Type	Glory/Cost	Name	Faction	Type	Glory/Cost	Description	Glory	ObjType	Restrictions	Set	Status	OrganisedPlay	WUOnline	Forsaken	Restricted	Forsaken (Relic)	Rotated	uFAQ	Tags	HotCount
Beastgrave	1457	B219	Invigorated Attack	Morgwaeth's Blade-coven	Upgrade		Invigorated Attack	Morgwaeth's Blade-coven	Upgrade	-	+1 Dice to this fighter's **Attack actions** while this fighter is holding an objective.	-	-	-	Morgwaeth's Blade-coven expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1458	B220	Rapturous Defence	Morgwaeth's Blade-coven	Upgrade		Rapturous Defence	Morgwaeth's Blade-coven	Upgrade	-	+1 Defence.	-	-	Kyrssa, Lethyr	Morgwaeth's Blade-coven expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1459	B221	Rune of Khaine	Morgwaeth's Blade-coven	Upgrade		Rune of Khaine	Morgwaeth's Blade-coven	Upgrade	-	**Reaction:** When this fighter is taken out of action by an enemy fighter's **Attack action** or an enemy warband's gambit, before removing this fighter from the battlefield, each adjacent enemy fighter is **dealt** 1 damage.	-	-	Morgwaeth the Blooded	Morgwaeth's Blade-coven expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1460	B222	Rune of Slaughter	Morgwaeth's Blade-coven	Upgrade		Rune of Slaughter	Morgwaeth's Blade-coven	Upgrade	-	+1 Damage to this fighter's Range 1 and Range 2 **Attack actions** for each :atCrit: in the attack roll.	-	-	-	Morgwaeth's Blade-coven expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1461	B223	Victor of a Thousand Duels	Morgwaeth's Blade-coven	Upgrade		Victor of a Thousand Duels	Morgwaeth's Blade-coven	Upgrade	-	**Reaction:** During a Range 1 **Attack action** that targets this fighter and fails, before the Drive Back step, roll one attack dice. On a roll of :atSmash: or :atCrit: this fighter cannot be **driven back** and can make an **Attack action**. It must target the attacker.	-	-	-	Morgwaeth's Blade-coven expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1462	B224	Whirling Whip	Morgwaeth's Blade-coven	Upgrade		Whirling Whip	Morgwaeth's Blade-coven	Upgrade	-	[:Hex: 1 - :atFury: 3 - :boom: 2 -(Scything)-]	-	-	Khamyss	Morgwaeth's Blade-coven expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1463	B225	Avalanche of Aggression	Morgok's Krushas	Objective	1	Avalanche of Aggression	Morgok's Krushas	Objective	1	Score this in an end phase if there are more surviving friendly fighters than surviving enemy fighters.	1	End	-	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1464	B226	Brute Triumph	Morgok's Krushas	Objective	5	Brute Triumph	Morgok's Krushas	Objective	5	Score this in an end phase if *all enemy fighters* are out of action.	5	End	-	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1465	B227	Brutes is da Best	Morgok's Krushas	Objective	1	Brutes is da Best	Morgok's Krushas	Objective	1	Score this in an end phase if your **leader** is the only surviving **leader**.	1	End	-	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1466	B228	Called to Waaagh!	Morgok's Krushas	Objective	1	Called to Waaagh!	Morgok's Krushas	Objective	1	**Surge:** Score this immediately after an activation if there are six or more Waaagh! counters on friendly fighters' fighter cards.	1	Surge	-	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1467	B229	Good Day's Work	Morgok's Krushas	Objective	2	Good Day's Work	Morgok's Krushas	Objective	2	Score this in an end phase if there are more enemy fighters out of action than surviving enemy fighters.	2	End	-	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1468	B230	Got It, Boss	Morgok's Krushas	Objective	1	Got It, Boss	Morgok's Krushas	Objective	1	**Surge:** Score this immediately after an activation if your warband holds one or more objectives in enemy territory.	1	Surge	-	Morgok's Krushas expansion	RR-	VVV	N	-	Restricted	-	-	-	-	0
Beastgrave	1469	B231	In Their Element	Morgok's Krushas	Objective	1	In Their Element	Morgok's Krushas	Objective	1	Score this in an end phase if each surviving friendly fighter is Inspired.	1	End	-	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1470	B232	Might of the Orruk	Morgok's Krushas	Objective	1	Might of the Orruk	Morgok's Krushas	Objective	1	**Surge:** Score this immediately when a friendly fighter's **Attack action** with a Damage characteristic of 4 or more succeeds.	1	Surge	-	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1471	B233	Now Wot?	Morgok's Krushas	Objective	1	Now Wot?	Morgok's Krushas	Objective	1	**Surge:** Score this immediately after an activation if your warband holds two or more objectives.	1	Surge	-	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1472	B234	Orruk Kunnin'	Morgok's Krushas	Objective	1	Orruk Kunnin'	Morgok's Krushas	Objective	1	**Surge:** Score this immediately when you play your third or subsequent gambit in this round.	1	Surge	-	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1473	B235	Proppa Rumble	Morgok's Krushas	Objective	1	Proppa Rumble	Morgok's Krushas	Objective	1	Score this in an end phase if four or more fighters are out of action and/or have wound tokens.	1	End	-	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1474	B236	Waaagh! Unleashed	Morgok's Krushas	Objective	1	Waaagh! Unleashed	Morgok's Krushas	Objective	1	Score this in an end phase if you **removed** four or more Waaagh! counters from friendly fighters' fighter cards in the previous phase.	1	End	-	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1475	B237	Berserk Fortitude	Morgok's Krushas	Ploy		Berserk Fortitude	Morgok's Krushas	Ploy	-	**Reaction:** Play this during an **Attack action** that targets a friendly fighter, before the deal damage step. **Remove** any number of Waaagh! counters from that fighter's fighter card. The **Attack action** has -1 Damage for each counter **removed** (to a minimum of 1).	-	-	-	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1476	B238	Berserk Strength	Morgok's Krushas	Ploy		Berserk Strength	Morgok's Krushas	Ploy	-	**Reaction:** Play this during a friendly fighter's Range 1 or Range 2 **Attack action** after choosing a target. **Remove** any number of Waaagh! counters from that friendly fighter's fighter card. \n +1 Damage to that **Attack action** for each counter **removed**.	-	-	-	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1477	B239	Brawling	Morgok's Krushas	Ploy		Brawling	Morgok's Krushas	Ploy	-	**Choose** one friendly fighter adjacent to one or more enemy fighters. Place one Waaagh! counter on the chosen fighter's fighter card.	-	-	-	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1478	B240	Brutal Attack	Morgok's Krushas	Ploy		Brutal Attack	Morgok's Krushas	Ploy	-	+1 Dice to the first **Attack action** made by a friendly fighter in the next activation. After that **Attack action**, place one Waaagh! counter on that fighter's fighter card.	-	-	-	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1479	B241	Brutal Kunnin'	Morgok's Krushas	Ploy		Brutal Kunnin'	Morgok's Krushas	Ploy	-	**Reaction:** Play this after a friendly fighter's **Move action** but not during a superaction. That fighter make an **Attack action**.	-	-	-	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1480	B242	Brutal Reprisal	Morgok's Krushas	Ploy		Brutal Reprisal	Morgok's Krushas	Ploy	-	**Reaction:** Play this during an **Attack action** that targets a friendly fighter and succeeds, before the drive back step. The friendly fighter cannot be **driven back**, and makes an **Attack action** that must target the attacker.	-	-	-	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1481	B243	Eager Advance	Morgok's Krushas	Ploy		Eager Advance	Morgok's Krushas	Ploy	-	**Choose** one friendly fighter and **push** them 1 hex. Place one Waaagh! counter on the chosen fighter's fighter card.	-	-	-	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1482	B244	Kunnin' Brutality	Morgok's Krushas	Ploy		Kunnin' Brutality	Morgok's Krushas	Ploy	-	**Reaction:** Play this after a friendly fighter's **Attack action** (but not during a superaction). **Push** them up to 3 hexes.	-	-	-	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1483	B245	Power of the Waaagh!	Morgok's Krushas	Ploy		Power of the Waaagh!	Morgok's Krushas	Ploy	-	**Choose** one friendly fighter and roll two magic dice. For each roll of :MagFocus:, **Heal** (1) the chosen fighter.	-	-	-	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1484	B246	Waaagh! Energy	Morgok's Krushas	Ploy		Waaagh! Energy	Morgok's Krushas	Ploy	-	Roll one magic dice for each surviving friendly fighter. On a roll of :MagChannel: place one Waaagh! counter on that fighter's fighter card.	-	-	-	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1485	B247	Berserk Whirl	Morgok's Krushas	Upgrade		Berserk Whirl	Morgok's Krushas	Upgrade	-	**Reaction:** After this fighter's activation, **Scatter** 2 from this fighter's hex and **push** them 1 hex along the **chain**. If you cannot **push** this fighter into an **empty** hex, nothing happens.	-	-	'Ardskull	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1486	B248	Brute Charge	Morgok's Krushas	Upgrade		Brute Charge	Morgok's Krushas	Upgrade	-	Rolls of :atSmash: and :atFury: are **successes** for this fighter's Range 1 **Attack actions** made as part of a **Charge action**.	-	-	-	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1487	B249	Brute Swing	Morgok's Krushas	Upgrade		Brute Swing	Morgok's Krushas	Upgrade	-	This fighter's Range 1 or Range 2 **Attack actions** have **Knockback** 1.	-	-	-	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1488	B250	Incredible Bellow	Morgok's Krushas	Upgrade		Incredible Bellow	Morgok's Krushas	Upgrade	-	**Action:** Pick one: **push** all adjacent enemy fighters up to 2 hexes, or **push** all other friendly fighters up to 1 hex.	-	-	Morgok	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1489	B251	Inured to Pain	Morgok's Krushas	Upgrade		Inured to Pain	Morgok's Krushas	Upgrade	-	When this fighter is **dealt** damage, reduce that damage by 1 (to a minimum of 1).	-	-	-	Morgok's Krushas expansion	RR-	VVV	N	-	Restricted	-	-	-	-	0
Beastgrave	1490	B252	Keen Choppa	Morgok's Krushas	Upgrade		Keen Choppa	Morgok's Krushas	Upgrade	-	This fighter's Range 1 **Attack actions** have **Cleave**.	-	-	Morgok	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1491	B253	Seething Hatred	Morgok's Krushas	Upgrade		Seething Hatred	Morgok's Krushas	Upgrade	-	You can **re-roll** any number of attack dice in the attack rolls for this fighter's **Attack actions** that target a fighter with a Wounds characteristic of 4 or more.	-	-	Thugg	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1492	B254	Vengeful Glare	Morgok's Krushas	Upgrade		Vengeful Glare	Morgok's Krushas	Upgrade	-	**Reaction:** After an **Attack action** that targeted this fighter, place one Waaagh! counter on this fighter's fighter card.	-	-	-	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1493	B255	Vessel of the Waaagh!	Morgok's Krushas	Upgrade		Vessel of the Waaagh!	Morgok's Krushas	Upgrade	-	**Action:** Place one Waaagh! counter on the fighter card of each friendly fighter within 2 hexes.	-	-	'Ardskull	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1494	B256	Waaagh! 'Eadbutt	Morgok's Krushas	Upgrade		Waaagh! 'Eadbutt	Morgok's Krushas	Upgrade	-	[:Hex: 1 - :atSmash: 2 - :boom: 2] \n **Remove** any number of Waaagh! counters from this fighter's fighter card before making the attack roll. \n +1 Damage to that **Attack action** for each counter **removed**.	-	-	-	Morgok's Krushas expansion	-	VVV	N	-	-	-	-	-	-	0
Beastgrave	1495	B257	Absolute Stillness	Universal	Objective	2	Absolute Stillness	Universal	Objective	2	**Dual:** Score this in an end phase \n *If:* A friendly **Quarry** is holding an objective \n *And:* That fighter has no Move or Charge tokens.	2	End	-	Morgwaeth's Blade-coven expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1496	B258	Abundance of Caution	Universal	Objective	1	Abundance of Caution	Universal	Objective	1	**Surge:** Score this immediately after an activation or power step if all surviving friendly fighters have one or more Guard tokens.	1	Surge	-	Morgwaeth's Blade-coven expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1497	B259	Adaptive Strategy	Universal	Objective	2	Adaptive Strategy	Universal	Objective	2	Score this in an end phase if you have scored 5 or more **hybrid** objective cards.	2	End	-	The Wurmspat expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1498	B260	Addicted to Power	Universal	Objective	2	Addicted to Power	Universal	Objective	2	**Surge:** Score this immediately after a friendly fighter is **dealt** damage by **backlash**, if that fighter is not taken out of action.	2	Surge	-	The Wurmspat expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1499	B261	Against the Wall	Universal	Objective	1	Against the Wall	Universal	Objective	1	**Surge:** Score this immediately when an enemy fighter in an **edge** hex is taken out of action.	1	Surge	-	Hrothgorn's Mantrappers expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1500	B262	Aggressive Strategy	Universal	Objective	2	Aggressive Strategy	Universal	Objective	2	Score this in an end phase if you have scored 5 or more **surge** objective cards.	2	End	-	Hrothgorn's Mantrappers expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1501	B263	Ahead of the Hunt	Universal	Objective	1	Ahead of the Hunt	Universal	Objective	1	Score this in an end phase if there is at least one surviving friendly **Quarry**.	1	End	-	Morgwaeth's Blade-coven expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1502	B264	Annihilation	Universal	Objective	5	Annihilation	Universal	Objective	5	Score this in an end phase if *all enemy fighters* are out of action.	5	End	-	Beastgrave core set	-	VVV	N	-	-	-	-	-	BGduplicate	0
Beastgrave	1503	B265	Arcane Arrest	Universal	Objective	1	Arcane Arrest	Universal	Objective	1	**Surge:** Score this immediately after a friendly fighter's spell that **deals** damage to an enemy **Hunter** or **Quarry**.	1	Surge	-	The Wurmspat expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1504	B266	Arcane Expertise	Universal	Objective	1	Arcane Expertise	Universal	Objective	1	**Surge:** Score this immediately after an enemy fighter is **dealt** precisely enough damage to take them out of action by a friendly fighter's spell.	1	Surge	-	The Wurmspat expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1505	B267	Awesome Resilience	Universal	Objective	1	Awesome Resilience	Universal	Objective	1	**Hybrid:** Score this in an end phase \n *If:* Each surviving friendly fighter has no wound tokens \n *Or:* You healed friendly fighters of 3 or more wound tokens in the previous phase.	1	End	-	The Wurmspat expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1506	B268	Beyond Mortal	Universal	Objective	1	Beyond Mortal	Universal	Objective	1	**Hybrid:** Score this in an end phase \n *If:* A friendly fighter has 4 or more wound tokens \n *Or:* A surviving friendly fighter has a Move and/or Wounds characteristic or 8 or more.	1	End	-	Rippa's Snarlfangs expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1507	B269	Blaze a Trail	Universal	Objective	1	Blaze a Trail	Universal	Objective	1	**Surge:** Score this immediately after an activation if each surviving friendly fighter is in enemy territory and adjacent to no enemy fighters.	1	Surge	-	Hrothgorn's Mantrappers expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1508	B270	Brought to Bay	Universal	Objective	1	Brought to Bay	Universal	Objective	1	**Surge, Dual:** Score this immediately \n *If:* A friendly **Hunter** makes an **Attack action** that takes an enemy fighter out of action \n *And:* That enemy fighter was in enemy territory.	1	Surge	-	Rippa's Snarlfangs expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1509	B271	Change of Fortunes	Universal	Objective	1	Change of Fortunes	Universal	Objective	1	**Surge:** Score this immediately when a feature token is flipped in a hex that contains a friendly fighter.	1	Surge	-	Morgok's Krushas expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1510	B272	Committed	Universal	Objective	2	Committed	Universal	Objective	2	**Hybrid:** Score this in an end phase \n *If:* Each surviving friendly fighter is adjacent to one or more enemy fighters \n *Or:* One or more friendly fighters are each adjacent to three or more enemy fighters.	2	End	-	Rippa's Snarlfangs expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1511	B273	Conquest	Universal	Objective	2	Conquest	Universal	Objective	2	Score this in the third end phase if all surviving friendly fighters are *in your opponent's territory*.	2	Third	-	Beastgrave core set	-	VVV	N	-	-	-	-	-	BGduplicate	0
Beastgrave	1512	B274	Coveted Spoils	Universal	Objective	3	Coveted Spoils	Universal	Objective	3	Score this in an end phase if all objectives are held.	3	End	-	The Grymwatch expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1513	B275	Denial	Universal	Objective	3	Denial	Universal	Objective	3	Score this in the third end phase if there are no enemy fighters in your territory.	3	Third	-	Beastgrave core set	-	VVV	N	-	-	-	-	-	BGduplicate	0
Beastgrave	1514	B276	Duck and Parry	Universal	Objective	1	Duck and Parry	Universal	Objective	1	**Surge:** Score this immediately after an **Attack action** that targets a friendly fighter with one or more Guard tokens fails.	1	Surge	-	Rippa's Snarlfangs expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1515	B277	Dug In	Universal	Objective	4	Dug In	Universal	Objective	4	**Dual:** Score this in an end phase \n *If:* Your warband holds three or more objectives \n **And:** Your warband held three or more objectives at the start of the round.	4	End	-	The Grymwatch expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1516	B278	Fateful Strike	Universal	Objective	1	Fateful Strike	Universal	Objective	1	**Surge:** Score this immediately after a friendly fighter's successful **Attack action** that targets a fighter with a Defence characteristic of 2 or more.	1	Surge	-	The Grymwatch expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1517	B279	Feed the Beastgrave	Universal	Objective	5	Feed the Beastgrave	Universal	Objective	5	Score this in an end phase if there are no objective tokens on the battlefield.	5	End	-	Morgok's Krushas expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1518	B280	Frantic Exchange	Universal	Objective	1	Frantic Exchange	Universal	Objective	1	**Surge:** Score this immediately after a fifth or subsequent power card is played in the same power step.	1	Surge	-	The Wurmspat expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1519	B281	Gathered Momentum	Universal	Objective	1	Gathered Momentum	Universal	Objective	1	**Surge, Hybrid:** Score this immediately \n *If:* You score your second or subsequent **surge** objective card in a phase \n *Or:* A friendly fighter makes a **Charge action** and ends that action five or more hexes from the hex in which they began the action.	1	Surge	-	Rippa's Snarlfangs expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1520	B282	Hidden Purpose	Universal	Objective	1	Hidden Purpose	Universal	Objective	1	**Surge:** Score this immediately after an activation if your warband holds two or more objectives.	1	Surge	-	Morgwaeth's Blade-coven expansion	-	RRV	N	-	-	-	Rotated	-	-	0
