Set	ID	Number	Name	Faction	Type	Glory	Name	Faction	Type	Glory	Description	Glory	ObjType	Restrictions	Set	Status	OrganisedPlay	WUOnline	Forsaken	Restricted	Forsaken (Relic)	Rotated	uFAQ	Tags	HotCount
Nightvault	819	N322	Get Thee Hence	Universal	Objective	1	Get Thee Hence	Universal	Objective	1	Score this immediately if a friendly fighter's Attack action drives an enemy fighter back two or more hexes.	1	Surge	-	Mollog's Mob expansion	-	RRV	V	-	-	-	Rotated	-	-	0
Nightvault	820	N323	Giant-slayer	Universal	Objective	2	Giant-slayer	Universal	Objective	2	Score this immediately if your warband takes a fighter with a Wounds characteristic of 5 or more out of action.	2	Surge	-	Mollog's Mob expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	821	N324	Girded for Battle	Universal	Objective	1	Girded for Battle	Universal	Objective	1	Score this in an end phase if all surviving friendly fighters (at least three) have at least one upgrade.	1	End	-	Garrek's Reavers expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	822	N325	Grand Melee	Universal	Objective	1	Grand Melee	Universal	Objective	1	Score this in an end phase if at least three enemy fighters were damaged in the preceding action phase.	1	End	-	Garrek's Reavers expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	823	N326	Great Gains	Universal	Objective	2	Great Gains	Universal	Objective	2	Score this in an end phase if you gained at least 5 glory points in this round.	2	End	-	Eyes of the Nine expansion	-	VVV	N	-	-	-	-	-	NVduplicate	1
Nightvault	824	N327	Hale and Whole	Universal	Objective	1	Hale and Whole	Universal	Objective	1	Score this in an end phase if no friendly fighters are out of action and no friendly fighters have wound tokens on their fighter cards.	1	End	-	Steelheart's Champions expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	825	N328	Heroic Effort	Universal	Objective	1	Heroic Effort	Universal	Objective	1	Score this in an end phase if you activated the same fighter four times in the preceding action phase.	1	End	-	Mollog's Mob expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	826	N329	Hoarder	Universal	Objective	3	Hoarder	Universal	Objective	3	Score this in the third end phase if you have at least 9 unspent glory points.	3	Third	-	Godsworn Hunt expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	827	N330	Hold Objective 1	Universal	Objective	1	Hold Objective 1	Universal	Objective	1	Score this in an end phase if you are holding objective *1*.	1	End	-	Nightvault core set	-	VVV	N	-	-	-	-	-	NVduplicate	0
Nightvault	828	N331	Hold Objective 2	Universal	Objective	1	Hold Objective 2	Universal	Objective	1	Score this in an end phase if you are holding objective *2*.	1	End	-	Nightvault core set	-	VVV	N	-	-	-	-	-	NVduplicate	0
Nightvault	829	N332	Hold Objective 3	Universal	Objective	1	Hold Objective 3	Universal	Objective	1	Score this in an end phase if you are holding objective *3*.	1	End	-	Nightvault core set	-	VVV	N	-	-	-	-	-	NVduplicate	0
Nightvault	830	N333	Hold Objective 4	Universal	Objective	1	Hold Objective 4	Universal	Objective	1	Score this in an end phase if you are holding objective *4*.	1	End	-	Nightvault core set	-	VVV	N	-	-	-	-	-	NVduplicate	0
Nightvault	831	N334	Hold Objective 5	Universal	Objective	1	Hold Objective 5	Universal	Objective	1	Score this in an end phase if you are holding objective *5*.	1	End	-	Nightvault core set	-	VVV	N	-	-	-	-	-	NVduplicate	0
Nightvault	832	N335	Hold What We Have	Universal	Objective	1	Hold What We Have	Universal	Objective	1	Score this in an end phase if you have at least one fighter on the battlefield and your warband made no Move actions in the preceding action phase.	1	End	-	Ylthari's Guardians expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	833	N336	Indomitable Defender	Universal	Objective	2	Indomitable Defender	Universal	Objective	2	Score this in an end phase if a single surviving friendly fighter was the target of at least three Attack actions in the preceding action phase and was not taken out of action.	2	End	-	Godsworn Hunt expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	834	N337	Interdiction	Universal	Objective	1	Interdiction	Universal	Objective	1	Score this in an end phase if your warband took an enemy wizard out of action in the preceding action phase.	1	End	-	Zarbag's Gitz expansion	-	RRV	V	-	-	-	Rotated	-	-	0
Nightvault	835	N338	Keep Chopping	Universal	Objective	2	Keep Chopping	Universal	Objective	2	Score this in an end phase if your warband made an Attack action in four or more activations in the preceding action phase.	2	End	-	Mollog's Mob expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	836	N339	Keep Moving	Universal	Objective	1	Keep Moving	Universal	Objective	1	Score this in an end phase if your warband made a Move action in four or more activations in the preceding action phase.	1	End	-	Ylthari's Guardians expansion	-	RRV	V	-	-	-	Rotated	-	-	0
Nightvault	837	N340	Keep Them Guessing	Universal	Objective	2	Keep Them Guessing	Universal	Objective	2	*(Errata update)* Score this in an end phase if your warband made at least four different actions from the following list in the preceding action phase: Move (other than as part of a Charge), Attack (other than as part of a Charge), Charge, Guard, another action on a fighter card (other than a reaction).	2	End	-	Zarbag's Gitz expansion	--B	RRN	N	-	-	Forsaken	Rotated	-	-	0
Nightvault	838	N341	Lethal Repertoire	Universal	Objective	1	Lethal Repertoire	Universal	Objective	1	Score this in an end phase if a friendly fighter made an Attack action in the preceding action phase printed on an upgrade that you played in the same phase.	1	End	-	Ylthari's Guardians expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	839	N342	Loner	Universal	Objective	1	Loner	Universal	Objective	1	Score this in an end phase if at least one surviving friendly fighter has no other fighter within three hexes.	1	End	-	Eyes of the Nine expansion	-	RRV	V	-	-	-	Rotated	-	-	0
Nightvault	840	N343	Longstrider	Universal	Objective	1	Longstrider	Universal	Objective	1	Score this immediately when a friendly fighter makes their second or subsequent Move action in a single action phase.	1	Surge	-	Godsworn Hunt expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	841	N344	Magical Mastery	Universal	Objective	3	Magical Mastery	Universal	Objective	3	Score this in an end phase if your warband successfully cast six or more spells in the preceding action phase.	3	End	-	Godsworn Hunt expansion	-	RRV	V	-	-	-	Rotated	-	-	0
Nightvault	842	N345	Magical Storm	Universal	Objective	2	Magical Storm	Universal	Objective	2	Score this in an end phase if your warband successfully cast four or more spells in the preceding action phase.	2	End	-	Ylthari's Guardians expansion	-	RRV	V	-	-	-	Rotated	-	-	0
Nightvault	843	N346	Magical Void	Universal	Objective	1	Magical Void	Universal	Objective	1	Score this in an end phase if an opponent's warband attempted to cast at least one spell and did not successfully cast any spells in the preceding phase.	1	End	-	Zarbag's Gitz expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	844	N347	Martyred	Universal	Objective	1	Martyred	Universal	Objective	1	Score this immediately if the first fighter taken out of action in this round is a friendly fighter.	1	Surge	-	Garrek's Reavers expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	845	N348	Massive Overkill	Universal	Objective	1	Massive Overkill	Universal	Objective	1	Score this immediately if a friendly fighter takes an enemy fighter out of action with an Attack action that deals an amount of damage that is at least twice the target's Wounds characteristic.	1	Surge	-	Mollog's Mob expansion	-	RRV	V	-	-	-	Rotated	-	-	0
Nightvault	846	N349	Master of Mayhem	Universal	Objective	1	Master of Mayhem	Universal	Objective	1	Score this immediately if you use your warband's third action or card that Scatters in the same phase.	1	Surge	-	Thundrik's Profiteers expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	847	N350	Master of Terrain	Universal	Objective	1	Master of Terrain	Universal	Objective	1	Score this immediately if an enemy fighter is taken out of action by a lethal hex.	1	Surge	-	Zarbag's Gitz expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	848	N351	Neck and Neck	Universal	Objective	1	Neck and Neck	Universal	Objective	1	Score this in an end phase if you and an opponent are tied for the same number of glory points (at least 1).	1	End	-	Garrek's Reavers expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	849	N352	No Heroes	Universal	Objective	2	No Heroes	Universal	Objective	2	Score this in the third end phase if there are at least three surviving friendly fighters, and none of them are Inspired.	2	Third	-	Garrek's Reavers expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	850	N353	No Openings	Universal	Objective	1	No Openings	Universal	Objective	1	Score this in an end phase if your opponent scored no objectives in the preceding action phase.	1	End	-	Steelheart's Champions expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	851	N354	Nowhere to Go	Universal	Objective	1	Nowhere to Go	Universal	Objective	1	Score this immediately if each hex adjacent to an enemy fighter is either occupied, blocked or lethal.	1	Surge	-	Zarbag's Gitz expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	852	N355	On a Roll	Universal	Objective	2	On a Roll	Universal	Objective	2	Score this in an end phase if you scored at least four other objective cards in this round.	2	End	-	Eyes of the Nine expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	853	N356	One Fate	Universal	Objective	2	One Fate	Universal	Objective	2	Score this immediately if you roll three or more dice in an attack or defence roll and they all show the same symbol.	2	Surge	-	Ylthari's Guardians expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	854	N357	Opening Gambit	Universal	Objective	1	Opening Gambit	Universal	Objective	1	Score this in an end phase if you scored at least one objective card in the preceding action phase.	1	End	-	Garrek's Reavers expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	855	N358	Our Powers Combined	Universal	Objective	1	Our Powers Combined	Universal	Objective	1	Score this immediately if all of the successes (at least two) in your attack or defence roll were support symbols.	1	Surge	-	Godsworn Hunt expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	856	N359	Patient Commander	Universal	Objective	3	Patient Commander	Universal	Objective	3	Score this in the third end phase if you took the second activation in each round.	3	Third	-	Thundrik's Profiteers expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	857	N360	Peerless Fighter	Universal	Objective	2	Peerless Fighter	Universal	Objective	2	Score this immediately if there are two or more :atCrit: in your attack roll.	2	Surge	-	Godsworn Hunt expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	858	N361	Preserve Life	Universal	Objective	1	Preserve Life	Universal	Objective	1	Score this in an end phase if you removed at least one wound token from each of at least two surviving friendly fighters in the preceding action phase.	1	End	-	Ylthari's Guardians expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	859	N362	Preserve Their Knowledge	Universal	Objective	2	Preserve Their Knowledge	Universal	Objective	2	Score this in an end phase if all surviving friendly fighters (at least three) have at least one Katophrane Tome.	2	End	-	Ylthari's Guardians expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	860	N363	Press the Advantage	Universal	Objective	1	Press the Advantage	Universal	Objective	1	Score this in an end phase if you have more glory points than an opponent.	1	End	-	Mollog's Mob expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	861	N364	Quick on Your Feet	Universal	Objective	1	Quick on Your Feet	Universal	Objective	1	Score this in an end phase if all surviving friendly fighters (at least three) made a Move action in the preceding action phase.	1	End	-	Steelheart's Champions expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	862	N365	Scorched Earth	Universal	Objective	1	Scorched Earth	Universal	Objective	1	Score this immediately if your warband removes an objective from the battlefield.	1	Surge	-	Godsworn Hunt expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	863	N366	Seize the Initiative	Universal	Objective	2	Seize the Initiative	Universal	Objective	2	Score this immediately if you have three or more :atCrit: when rolling to determine who takes the first activation in a round and win that roll.	2	Surge	-	Godsworn Hunt expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	864	N367	Singled Out	Universal	Objective	1	Singled Out	Universal	Objective	1	Score this in an end phase if a surviving friendly fighter has three or more upgrades.	1	End	-	Steelheart's Champions expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	865	N368	Solid Gains	Universal	Objective	1	Solid Gains	Universal	Objective	1	Score this in an end phase if you gained at least 3 glory points in this round.	1	End	-	Zarbag's Gitz expansion	-	RRV	V	-	-	-	Rotated	-	-	0
Nightvault	866	N369	Sorcerous Duel	Universal	Objective	1	Sorcerous Duel	Universal	Objective	1	Score this immediately if a friendly fighter takes an enemy wizard out of action with a spell.	1	Surge	-	Ylthari's Guardians expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	867	N370	Sorcerous Retort	Universal	Objective	1	Sorcerous Retort	Universal	Objective	1	Score this immediately if your warband successfully casts a spell as a reaction.	1	Surge	-	Eyes of the Nine expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	868	N371	Sorcerous Scouring	Universal	Objective	1	Sorcerous Scouring	Universal	Objective	1	Score this immediately if your warband takes an enemy fighter out of action with a spell.	1	Surge	-	Zarbag's Gitz expansion	-	RRV	R	-	-	-	Rotated	-	-	0
Nightvault	869	N372	Stand Firm	Universal	Objective	1	Stand Firm	Universal	Objective	1	Score this immediately if all surviving friendly fighters (at least three) have one or more Guard tokens.	1	Surge	-	Ylthari's Guardians expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	870	N373	Strong Start	Universal	Objective	1	Strong Start	Universal	Objective	1	Score this immediately if the first fighter taken out of action in this round is an enemy fighter.	1	Surge	-	Steelheart's Champions expansion	-	VVV	N	-	-	-	-	-	NVduplicate	2
Nightvault	871	N374	Supremacy	Universal	Objective	3	Supremacy	Universal	Objective	3	Score this in an end phase if you hold three or more objectives.	3	End	-	Nightvault core set	-	VVV	N	-	-	-	-	-	NVduplicate	0
Nightvault	872	N375	Swift Beheading	Universal	Objective	2	Swift Beheading	Universal	Objective	2	*(Errata update)* Score this in an end phase if your warband took an enemy leader out of action in the preceding action phase, and that leader was the first fighter taken out of action in this game.	2	End	-	Steelheart's Champions expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	873	N376	Tactical Supremacy 1-4	Universal	Objective	2	Tactical Supremacy 1-4	Universal	Objective	2	Score this in an end phase if you hold objectives 1 and 4.	2	End	-	Eyes of the Nine expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	874	N377	Tactical Supremacy 2-5	Universal	Objective	2	Tactical Supremacy 2-5	Universal	Objective	2	Score this in an end phase if you hold objectives 2 and 5.	2	End	-	Thundrik's Profiteers expansion	-	RRV	V	-	-	-	Rotated	-	-	0
Nightvault	875	N378	Tempting Target	Universal	Objective	1	Tempting Target	Universal	Objective	1	Score this immediately if your warband takes an enemy fighter with at least two upgrades out of action.	1	Surge	-	Eyes of the Nine expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	876	N379	Thin Their Ranks	Universal	Objective	1	Thin Their Ranks	Universal	Objective	1	Score this in an end phase if three or more enemy fighters are out of action.	1	End	-	Godsworn Hunt expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	877	N380	Tireless Slayer	Universal	Objective	3	Tireless Slayer	Universal	Objective	3	Score this in an end phase if a single friendly fighter took three or more enemy fighters out of action in the preceding action phase.	3	End	-	Thundrik's Profiteers expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	878	N381	Total Dominance	Universal	Objective	6	Total Dominance	Universal	Objective	6	Score this in the third end phase if there are no surviving enemy fighters and no friendly fighters out of action.	6	Third	-	Steelheart's Champions expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	879	N382	Trash to Treasure	Universal	Objective	1	Trash to Treasure	Universal	Objective	1	Score this immediately if an opponent discards three objective cards in an end phase.	1	Surge	-	Garrek's Reavers expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	880	N383	United	Universal	Objective	1	United	Universal	Objective	1	Score this in an end phase if all surviving friendly fighters (at least two) are in a single group with each fighter adjacent to at least one other friendly fighter.	1	End	-	Ylthari's Guardians expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	881	N384	Versatile Fighter	Universal	Objective	1	Versatile Fighter	Universal	Objective	1	Score this in an end phase if the same friendly fighter made both an Attack action with a Range of 1 or 2 and an Attack action with a Range of 3 or more in the preceding action phase.	1	End	-	Thundrik's Profiteers expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	882	N385	What Armour?	Universal	Objective	1	What Armour?	Universal	Objective	1	Score this immediately if a friendly fighter's Attack action with Cleave succeeds.	1	Surge	-	Eyes of the Nine expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nightvault	883	N386	Witch-Slayer	Universal	Objective	1	Witch-Slayer	Universal	Objective	1	Score this immediately if your leader takes an enemy wizard out of action.	1	Surge	-	Steelheart's Champions expansion	-	RRV	N	-	-	-	Rotated	-	-	0
